idVuelo,iataOrigen,iataDestino,horaSalidaUtc,horaLlegadaUtc,capacidadMaletas,cancelado
V012020,OAKB,LKPR,2026-01-06T10:19:00.000Z,2026-01-06T16:18:00.000Z,320,false
V012021,LKPR,OAKB,2026-01-06T17:56:00.000Z,2026-01-06T23:55:00.000Z,340,false
V012022,OAKB,LKPR,2026-01-06T14:01:00.000Z,2026-01-06T20:00:00.000Z,360,false
V012023,LKPR,OOMS,2026-01-06T05:59:00.000Z,2026-01-06T12:04:00.000Z,340,false
V012024,OOMS,LKPR,2026-01-05T20:10:00.000Z,2026-01-06T02:15:00.000Z,320,false
V012025,LKPR,OOMS,2026-01-06T12:58:00.000Z,2026-01-06T19:03:00.000Z,340,false
V012026,OOMS,LKPR,2026-01-06T08:00:00.000Z,2026-01-06T14:05:00.000Z,340,false
V012027,LKPR,OOMS,2026-01-06T14:10:00.000Z,2026-01-06T20:15:00.000Z,300,false
V012028,OOMS,LKPR,2026-01-06T15:59:00.000Z,2026-01-06T22:04:00.000Z,320,false
V012029,LKPR,OYSN,2026-01-06T05:44:00.000Z,2026-01-06T11:41:00.000Z,300,false
V012030,OYSN,LKPR,2026-01-06T01:48:00.000Z,2026-01-06T07:45:00.000Z,360,false
V012031,LKPR,OYSN,2026-01-06T12:29:00.000Z,2026-01-06T18:26:00.000Z,360,false
V012032,OYSN,LKPR,2026-01-06T08:20:00.000Z,2026-01-06T14:17:00.000Z,300,false
V012033,LKPR,OYSN,2026-01-06T18:19:00.000Z,2026-01-07T00:16:00.000Z,300,false
V012034,OYSN,LKPR,2026-01-06T17:00:00.000Z,2026-01-06T22:57:00.000Z,340,false
V012035,LKPR,OPKC,2026-01-05T23:20:00.000Z,2026-01-06T06:05:00.000Z,300,false
V012036,OPKC,LKPR,2026-01-05T19:25:00.000Z,2026-01-06T02:10:00.000Z,360,false
V012037,LKPR,OPKC,2026-01-06T08:22:00.000Z,2026-01-06T15:07:00.000Z,340,false
V012038,OPKC,LKPR,2026-01-06T04:19:00.000Z,2026-01-06T11:04:00.000Z,340,false
V012039,LKPR,OPKC,2026-01-06T12:44:00.000Z,2026-01-06T19:29:00.000Z,360,false
V012040,OPKC,LKPR,2026-01-06T12:25:00.000Z,2026-01-06T19:10:00.000Z,340,false
V012041,LKPR,OPKC,2026-01-06T21:47:00.000Z,2026-01-07T04:32:00.000Z,360,false
V012042,OPKC,LKPR,2026-01-06T17:16:00.000Z,2026-01-07T00:01:00.000Z,300,false
V012043,LKPR,UBBB,2026-01-06T00:17:00.000Z,2026-01-06T04:03:00.000Z,320,false
V012044,UBBB,LKPR,2026-01-06T00:06:00.000Z,2026-01-06T03:52:00.000Z,360,false
V012045,LKPR,UBBB,2026-01-06T04:14:00.000Z,2026-01-06T08:00:00.000Z,320,false
V012046,UBBB,LKPR,2026-01-06T08:11:00.000Z,2026-01-06T11:57:00.000Z,320,false
V012047,LKPR,UBBB,2026-01-06T15:40:00.000Z,2026-01-06T19:26:00.000Z,320,false
V012048,UBBB,LKPR,2026-01-06T10:47:00.000Z,2026-01-06T14:33:00.000Z,320,false
V012049,LKPR,UBBB,2026-01-06T21:08:00.000Z,2026-01-07T00:54:00.000Z,360,false
V012050,UBBB,LKPR,2026-01-06T17:57:00.000Z,2026-01-06T21:43:00.000Z,320,false
V012051,LKPR,OJAI,2026-01-06T04:11:00.000Z,2026-01-06T07:37:00.000Z,340,false
V012052,OJAI,LKPR,2026-01-05T23:53:00.000Z,2026-01-06T03:19:00.000Z,320,false
V012053,LKPR,OJAI,2026-01-06T08:26:00.000Z,2026-01-06T11:52:00.000Z,340,false
V012054,OJAI,LKPR,2026-01-06T12:13:00.000Z,2026-01-06T15:39:00.000Z,320,false
V012055,LKPR,OJAI,2026-01-06T20:28:00.000Z,2026-01-06T23:54:00.000Z,360,false
V012056,OJAI,LKPR,2026-01-06T19:37:00.000Z,2026-01-06T23:03:00.000Z,360,false
V012057,LDZA,EKCH,2026-01-06T01:34:00.000Z,2026-01-06T03:00:00.000Z,320,false
V012058,EKCH,LDZA,2026-01-06T00:44:00.000Z,2026-01-06T02:10:00.000Z,320,false
V012059,LDZA,EKCH,2026-01-06T06:17:00.000Z,2026-01-06T07:43:00.000Z,360,false
V012060,EKCH,LDZA,2026-01-06T04:40:00.000Z,2026-01-06T06:06:00.000Z,320,false
V012061,LDZA,EKCH,2026-01-06T11:25:00.000Z,2026-01-06T12:51:00.000Z,300,false
V012062,EKCH,LDZA,2026-01-06T14:38:00.000Z,2026-01-06T16:04:00.000Z,340,false
V012063,LDZA,EKCH,2026-01-06T18:44:00.000Z,2026-01-06T20:10:00.000Z,320,false
V012064,EKCH,LDZA,2026-01-06T16:35:00.000Z,2026-01-06T18:01:00.000Z,360,false
V012065,LDZA,EHAM,2026-01-06T00:18:00.000Z,2026-01-06T01:46:00.000Z,340,false
V012066,EHAM,LDZA,2026-01-05T23:52:00.000Z,2026-01-06T01:20:00.000Z,320,false
V012067,LDZA,EHAM,2026-01-06T05:45:00.000Z,2026-01-06T07:13:00.000Z,320,false
V012068,EHAM,LDZA,2026-01-06T05:54:00.000Z,2026-01-06T07:22:00.000Z,360,false
V012069,LDZA,EHAM,2026-01-06T12:49:00.000Z,2026-01-06T14:17:00.000Z,340,false
V012070,EHAM,LDZA,2026-01-06T12:21:00.000Z,2026-01-06T13:49:00.000Z,320,false
V012071,LDZA,EHAM,2026-01-06T17:52:00.000Z,2026-01-06T19:20:00.000Z,340,false
V012072,EHAM,LDZA,2026-01-06T19:28:00.000Z,2026-01-06T20:56:00.000Z,320,false
V012073,LDZA,VIDP,2026-01-06T01:15:00.000Z,2026-01-06T08:19:00.000Z,340,false
V012074,VIDP,LDZA,2026-01-05T22:11:00.000Z,2026-01-06T05:15:00.000Z,320,false
V012075,LDZA,VIDP,2026-01-06T08:39:00.000Z,2026-01-06T15:43:00.000Z,300,false
V012076,VIDP,LDZA,2026-01-06T03:22:00.000Z,2026-01-06T10:26:00.000Z,300,false
V012077,LDZA,VIDP,2026-01-06T13:23:00.000Z,2026-01-06T20:27:00.000Z,340,false
V012078,VIDP,LDZA,2026-01-06T11:23:00.000Z,2026-01-06T18:27:00.000Z,360,false
V012079,LDZA,VIDP,2026-01-06T18:00:00.000Z,2026-01-07T01:04:00.000Z,340,false
V012080,VIDP,LDZA,2026-01-06T16:16:00.000Z,2026-01-06T23:20:00.000Z,320,false
V012081,LDZA,OSDI,2026-01-05T23:26:00.000Z,2026-01-06T02:10:00.000Z,300,false
V012082,OSDI,LDZA,2026-01-06T00:08:00.000Z,2026-01-06T02:52:00.000Z,360,false
V012083,LDZA,OSDI,2026-01-06T10:15:00.000Z,2026-01-06T12:59:00.000Z,320,false
V012084,OSDI,LDZA,2026-01-06T11:50:00.000Z,2026-01-06T14:34:00.000Z,360,false
V012085,LDZA,OSDI,2026-01-06T19:38:00.000Z,2026-01-06T22:22:00.000Z,320,false
V012086,OSDI,LDZA,2026-01-06T18:55:00.000Z,2026-01-06T21:39:00.000Z,300,false
V012087,LDZA,OAKB,2026-01-06T04:31:00.000Z,2026-01-06T10:19:00.000Z,340,false
V012088,OAKB,LDZA,2026-01-05T20:22:00.000Z,2026-01-06T02:10:00.000Z,320,false
V012089,LDZA,OAKB,2026-01-06T12:11:00.000Z,2026-01-06T17:59:00.000Z,360,false
V012090,OAKB,LDZA,2026-01-06T16:58:00.000Z,2026-01-06T22:46:00.000Z,300,false
V012091,LDZA,OOMS,2026-01-06T20:05:00.000Z,2026-01-07T01:45:00.000Z,300,false
V012092,OOMS,LDZA,2026-01-06T10:52:00.000Z,2026-01-06T16:32:00.000Z,300,false
V012093,LDZA,OYSN,2026-01-06T08:45:00.000Z,2026-01-06T14:05:00.000Z,360,false
V012094,OYSN,LDZA,2026-01-06T07:46:00.000Z,2026-01-06T13:06:00.000Z,300,false
V012095,LDZA,OYSN,2026-01-06T14:01:00.000Z,2026-01-06T19:21:00.000Z,360,false
V012096,OYSN,LDZA,2026-01-06T11:26:00.000Z,2026-01-06T16:46:00.000Z,320,false
V012097,LDZA,OPKC,2026-01-06T00:36:00.000Z,2026-01-06T07:02:00.000Z,360,false
V012098,OPKC,LDZA,2026-01-05T23:59:00.000Z,2026-01-06T06:25:00.000Z,300,false
V012099,LDZA,OPKC,2026-01-06T09:07:00.000Z,2026-01-06T15:33:00.000Z,300,false
V012100,OPKC,LDZA,2026-01-06T04:27:00.000Z,2026-01-06T10:53:00.000Z,320,false
V012101,LDZA,OPKC,2026-01-06T13:57:00.000Z,2026-01-06T20:23:00.000Z,360,false
V012102,OPKC,LDZA,2026-01-06T11:23:00.000Z,2026-01-06T17:49:00.000Z,320,false
V012103,LDZA,OPKC,2026-01-06T21:41:00.000Z,2026-01-07T04:07:00.000Z,320,false
V012104,OPKC,LDZA,2026-01-06T14:01:00.000Z,2026-01-06T20:27:00.000Z,340,false
V012105,LDZA,UBBB,2026-01-05T22:31:00.000Z,2026-01-06T02:03:00.000Z,340,false
V012106,UBBB,LDZA,2026-01-06T03:33:00.000Z,2026-01-06T07:05:00.000Z,300,false
V012107,LDZA,UBBB,2026-01-06T04:08:00.000Z,2026-01-06T07:40:00.000Z,340,false
V012108,UBBB,LDZA,2026-01-06T06:01:00.000Z,2026-01-06T09:33:00.000Z,300,false
V012109,LDZA,UBBB,2026-01-06T13:18:00.000Z,2026-01-06T16:50:00.000Z,320,false
V012110,UBBB,LDZA,2026-01-06T15:04:00.000Z,2026-01-06T18:36:00.000Z,340,false
V012111,LDZA,UBBB,2026-01-06T17:45:00.000Z,2026-01-06T21:17:00.000Z,300,false
V012112,UBBB,LDZA,2026-01-06T20:00:00.000Z,2026-01-06T23:32:00.000Z,320,false
V012113,LDZA,OJAI,2026-01-06T03:11:00.000Z,2026-01-06T06:02:00.000Z,300,false
V012114,OJAI,LDZA,2026-01-06T00:41:00.000Z,2026-01-06T03:32:00.000Z,300,false
V012115,LDZA,OJAI,2026-01-06T05:31:00.000Z,2026-01-06T08:22:00.000Z,320,false
V012116,OJAI,LDZA,2026-01-06T08:30:00.000Z,2026-01-06T11:21:00.000Z,300,false
V012117,LDZA,OJAI,2026-01-06T14:07:00.000Z,2026-01-06T16:58:00.000Z,300,false
V012118,OJAI,LDZA,2026-01-06T09:08:00.000Z,2026-01-06T11:59:00.000Z,320,false
V012119,LDZA,OJAI,2026-01-06T17:15:00.000Z,2026-01-06T20:06:00.000Z,340,false
V012120,OJAI,LDZA,2026-01-06T17:31:00.000Z,2026-01-06T20:22:00.000Z,320,false
V012121,EKCH,EHAM,2026-01-06T01:53:00.000Z,2026-01-06T02:40:00.000Z,360,false
V012122,EHAM,EKCH,2026-01-06T01:08:00.000Z,2026-01-06T01:55:00.000Z,340,false
V012123,EKCH,EHAM,2026-01-06T07:25:00.000Z,2026-01-06T08:12:00.000Z,360,false
V012124,EHAM,EKCH,2026-01-06T06:39:00.000Z,2026-01-06T07:26:00.000Z,340,false
V012125,EKCH,EHAM,2026-01-06T13:38:00.000Z,2026-01-06T14:25:00.000Z,360,false
V012126,EHAM,EKCH,2026-01-06T13:47:00.000Z,2026-01-06T14:34:00.000Z,340,false
V012127,EKCH,EHAM,2026-01-06T20:06:00.000Z,2026-01-06T20:53:00.000Z,300,false
V012128,EHAM,EKCH,2026-01-06T21:02:00.000Z,2026-01-06T21:49:00.000Z,300,false
V012129,EKCH,VIDP,2026-01-06T03:00:00.000Z,2026-01-06T10:26:00.000Z,320,false
V012130,VIDP,EKCH,2026-01-05T21:18:00.000Z,2026-01-06T04:44:00.000Z,300,false
V012131,EKCH,VIDP,2026-01-06T07:53:00.000Z,2026-01-06T15:19:00.000Z,340,false
V012132,VIDP,EKCH,2026-01-06T05:17:00.000Z,2026-01-06T12:43:00.000Z,360,false
V012133,EKCH,VIDP,2026-01-06T15:21:00.000Z,2026-01-06T22:47:00.000Z,300,false
V012134,VIDP,EKCH,2026-01-06T16:16:00.000Z,2026-01-06T23:42:00.000Z,360,false
V012135,EKCH,OSDI,2026-01-06T03:32:00.000Z,2026-01-06T07:24:00.000Z,300,false
V012136,OSDI,EKCH,2026-01-05T23:21:00.000Z,2026-01-06T03:13:00.000Z,340,false
V012137,EKCH,OSDI,2026-01-06T13:08:00.000Z,2026-01-06T17:00:00.000Z,320,false
V012138,OSDI,EKCH,2026-01-06T07:30:00.000Z,2026-01-06T11:22:00.000Z,340,false
V012139,EKCH,OSDI,2026-01-06T21:49:00.000Z,2026-01-07T01:41:00.000Z,320,false
V012140,OSDI,EKCH,2026-01-06T20:53:00.000Z,2026-01-07T00:45:00.000Z,300,false
V012141,EKCH,OAKB,2026-01-05T23:06:00.000Z,2026-01-06T05:16:00.000Z,300,false
V012142,OAKB,EKCH,2026-01-05T21:32:00.000Z,2026-01-06T03:42:00.000Z,300,false
V012143,EKCH,OAKB,2026-01-06T05:16:00.000Z,2026-01-06T11:26:00.000Z,320,false
V012144,OAKB,EKCH,2026-01-06T03:45:00.000Z,2026-01-06T09:55:00.000Z,360,false
V012145,EKCH,OAKB,2026-01-06T10:34:00.000Z,2026-01-06T16:44:00.000Z,300,false
V012146,OAKB,EKCH,2026-01-06T12:17:00.000Z,2026-01-06T18:27:00.000Z,300,false
V012147,EKCH,OAKB,2026-01-06T16:56:00.000Z,2026-01-06T23:06:00.000Z,340,false
V012148,OAKB,EKCH,2026-01-06T17:12:00.000Z,2026-01-06T23:22:00.000Z,300,false
V012149,EKCH,OOMS,2026-01-06T02:50:00.000Z,2026-01-06T09:21:00.000Z,360,false
V012150,OOMS,EKCH,2026-01-06T03:49:00.000Z,2026-01-06T10:20:00.000Z,300,false
V012151,EKCH,OOMS,2026-01-06T12:41:00.000Z,2026-01-06T19:12:00.000Z,340,false
V012152,OOMS,EKCH,2026-01-06T05:55:00.000Z,2026-01-06T12:26:00.000Z,360,false
V012153,EKCH,OOMS,2026-01-06T15:02:00.000Z,2026-01-06T21:33:00.000Z,300,false
V012154,OOMS,EKCH,2026-01-06T16:18:00.000Z,2026-01-06T22:49:00.000Z,320,false
V012155,EKCH,OYSN,2026-01-06T07:23:00.000Z,2026-01-06T13:57:00.000Z,300,false
V012156,OYSN,EKCH,2026-01-05T21:11:00.000Z,2026-01-06T03:45:00.000Z,360,false
V012157,EKCH,OYSN,2026-01-06T13:32:00.000Z,2026-01-06T20:06:00.000Z,340,false
V012158,OYSN,EKCH,2026-01-06T19:02:00.000Z,2026-01-07T01:36:00.000Z,300,false
V012159,EKCH,OPKC,2026-01-06T01:01:00.000Z,2026-01-06T08:06:00.000Z,320,false
V012160,OPKC,EKCH,2026-01-05T19:33:00.000Z,2026-01-06T02:38:00.000Z,340,false
V012161,EKCH,OPKC,2026-01-06T07:06:00.000Z,2026-01-06T14:11:00.000Z,340,false
V012162,OPKC,EKCH,2026-01-06T06:53:00.000Z,2026-01-06T13:58:00.000Z,300,false
V012163,EKCH,OPKC,2026-01-06T10:25:00.000Z,2026-01-06T17:30:00.000Z,300,false
V012164,OPKC,EKCH,2026-01-06T11:12:00.000Z,2026-01-06T18:17:00.000Z,320,false
V012165,EKCH,OPKC,2026-01-06T16:02:00.000Z,2026-01-06T23:07:00.000Z,320,false
V012166,OPKC,EKCH,2026-01-06T14:58:00.000Z,2026-01-06T22:03:00.000Z,320,false
V012167,EKCH,UBBB,2026-01-06T01:01:00.000Z,2026-01-06T05:06:00.000Z,300,false
V012168,UBBB,EKCH,2026-01-06T02:50:00.000Z,2026-01-06T06:55:00.000Z,320,false
V012169,EKCH,UBBB,2026-01-06T09:19:00.000Z,2026-01-06T13:24:00.000Z,340,false
V012170,UBBB,EKCH,2026-01-06T04:37:00.000Z,2026-01-06T08:42:00.000Z,340,false
V012171,EKCH,UBBB,2026-01-06T13:41:00.000Z,2026-01-06T17:46:00.000Z,320,false
V012172,UBBB,EKCH,2026-01-06T13:52:00.000Z,2026-01-06T17:57:00.000Z,360,false
V012173,EKCH,UBBB,2026-01-06T20:46:00.000Z,2026-01-07T00:51:00.000Z,320,false
V012174,UBBB,EKCH,2026-01-06T16:02:00.000Z,2026-01-06T20:07:00.000Z,320,false
V012175,EKCH,OJAI,2026-01-06T02:48:00.000Z,2026-01-06T06:51:00.000Z,300,false
V012176,OJAI,EKCH,2026-01-06T01:48:00.000Z,2026-01-06T05:51:00.000Z,300,false
V012177,EKCH,OJAI,2026-01-06T06:57:00.000Z,2026-01-06T11:00:00.000Z,320,false
V012178,OJAI,EKCH,2026-01-06T04:24:00.000Z,2026-01-06T08:27:00.000Z,340,false
V012179,EKCH,OJAI,2026-01-06T14:01:00.000Z,2026-01-06T18:04:00.000Z,340,false
V012180,OJAI,EKCH,2026-01-06T13:07:00.000Z,2026-01-06T17:10:00.000Z,360,false
V012181,EKCH,OJAI,2026-01-06T19:41:00.000Z,2026-01-06T23:44:00.000Z,320,false
V012182,OJAI,EKCH,2026-01-06T17:14:00.000Z,2026-01-06T21:17:00.000Z,300,false
V012183,EHAM,VIDP,2026-01-06T03:45:00.000Z,2026-01-06T11:52:00.000Z,360,false
V012184,VIDP,EHAM,2026-01-05T22:19:00.000Z,2026-01-06T06:26:00.000Z,300,false
V012185,EHAM,VIDP,2026-01-06T04:24:00.000Z,2026-01-06T12:31:00.000Z,300,false
V012186,VIDP,EHAM,2026-01-06T04:05:00.000Z,2026-01-06T12:12:00.000Z,320,false
V012187,EHAM,VIDP,2026-01-06T14:49:00.000Z,2026-01-06T22:56:00.000Z,320,false
V012188,VIDP,EHAM,2026-01-06T11:14:00.000Z,2026-01-06T19:21:00.000Z,320,false
V012189,EHAM,VIDP,2026-01-06T19:58:00.000Z,2026-01-07T04:05:00.000Z,340,false
V012190,VIDP,EHAM,2026-01-06T18:10:00.000Z,2026-01-07T02:17:00.000Z,360,false
V012191,EHAM,OSDI,2026-01-06T04:22:00.000Z,2026-01-06T08:32:00.000Z,320,false
V012192,OSDI,EHAM,2026-01-06T04:28:00.000Z,2026-01-06T08:38:00.000Z,300,false
V012193,EHAM,OSDI,2026-01-06T06:16:00.000Z,2026-01-06T10:26:00.000Z,360,false
V012194,OSDI,EHAM,2026-01-06T09:38:00.000Z,2026-01-06T13:48:00.000Z,360,false
V012195,EHAM,OSDI,2026-01-06T14:22:00.000Z,2026-01-06T18:32:00.000Z,340,false
V012196,OSDI,EHAM,2026-01-06T15:50:00.000Z,2026-01-06T20:00:00.000Z,300,false
V012197,EHAM,OAKB,2026-01-06T04:55:00.000Z,2026-01-06T11:46:00.000Z,320,false
V012198,OAKB,EHAM,2026-01-06T03:17:00.000Z,2026-01-06T10:08:00.000Z,360,false
V012199,EHAM,OAKB,2026-01-06T13:03:00.000Z,2026-01-06T19:54:00.000Z,340,false
V012200,OAKB,EHAM,2026-01-06T06:02:00.000Z,2026-01-06T12:53:00.000Z,360,false
V012201,EHAM,OAKB,2026-01-06T18:12:00.000Z,2026-01-07T01:03:00.000Z,340,false
V012202,OAKB,EHAM,2026-01-06T14:17:00.000Z,2026-01-06T21:08:00.000Z,360,false
V012203,EHAM,OOMS,2026-01-06T04:51:00.000Z,2026-01-06T11:51:00.000Z,300,false
V012204,OOMS,EHAM,2026-01-06T01:03:00.000Z,2026-01-06T08:03:00.000Z,360,false
V012205,EHAM,OYSN,2026-01-06T03:21:00.000Z,2026-01-06T10:10:00.000Z,300,false
V012206,OYSN,EHAM,2026-01-06T04:27:00.000Z,2026-01-06T11:16:00.000Z,320,false
V012207,EHAM,OYSN,2026-01-06T07:47:00.000Z,2026-01-06T14:36:00.000Z,300,false
V012208,OYSN,EHAM,2026-01-06T12:27:00.000Z,2026-01-06T19:16:00.000Z,320,false
V012209,EHAM,OYSN,2026-01-06T16:06:00.000Z,2026-01-06T22:55:00.000Z,360,false
V012210,OYSN,EHAM,2026-01-06T16:22:00.000Z,2026-01-06T23:11:00.000Z,360,false
V012211,EHAM,OPKC,2026-01-05T23:27:00.000Z,2026-01-06T07:07:00.000Z,300,false
V012212,OPKC,EHAM,2026-01-05T21:46:00.000Z,2026-01-06T05:26:00.000Z,300,false
V012213,EHAM,OPKC,2026-01-06T07:21:00.000Z,2026-01-06T15:01:00.000Z,320,false
V012214,OPKC,EHAM,2026-01-06T03:20:00.000Z,2026-01-06T11:00:00.000Z,340,false
V012215,EHAM,OPKC,2026-01-06T17:18:00.000Z,2026-01-07T00:58:00.000Z,320,false
V012216,OPKC,EHAM,2026-01-06T15:31:00.000Z,2026-01-06T23:11:00.000Z,300,false
V012217,EHAM,UBBB,2026-01-06T01:42:00.000Z,2026-01-06T06:23:00.000Z,300,false
V012218,UBBB,EHAM,2026-01-05T22:53:00.000Z,2026-01-06T03:34:00.000Z,340,false
V012219,EHAM,UBBB,2026-01-06T09:06:00.000Z,2026-01-06T13:47:00.000Z,360,false
V012220,UBBB,EHAM,2026-01-06T04:47:00.000Z,2026-01-06T09:28:00.000Z,360,false
V012221,EHAM,UBBB,2026-01-06T10:42:00.000Z,2026-01-06T15:23:00.000Z,300,false
V012222,UBBB,EHAM,2026-01-06T11:27:00.000Z,2026-01-06T16:08:00.000Z,340,false
V012223,EHAM,UBBB,2026-01-06T21:49:00.000Z,2026-01-07T02:30:00.000Z,360,false
V012224,UBBB,EHAM,2026-01-06T20:30:00.000Z,2026-01-07T01:11:00.000Z,360,false
V012225,EHAM,OJAI,2026-01-06T01:34:00.000Z,2026-01-06T05:53:00.000Z,300,false
V012226,OJAI,EHAM,2026-01-06T00:43:00.000Z,2026-01-06T05:02:00.000Z,360,false
V012227,EHAM,OJAI,2026-01-06T09:06:00.000Z,2026-01-06T13:25:00.000Z,320,false
V012228,OJAI,EHAM,2026-01-06T03:07:00.000Z,2026-01-06T07:26:00.000Z,340,false
V012229,EHAM,OJAI,2026-01-06T15:05:00.000Z,2026-01-06T19:24:00.000Z,360,false
V012230,OJAI,EHAM,2026-01-06T13:08:00.000Z,2026-01-06T17:27:00.000Z,340,false
V012231,EHAM,OJAI,2026-01-06T21:53:00.000Z,2026-01-07T02:12:00.000Z,300,false
V012232,OJAI,EHAM,2026-01-06T19:36:00.000Z,2026-01-06T23:55:00.000Z,320,false
V012233,VIDP,OSDI,2026-01-05T20:50:00.000Z,2026-01-06T01:47:00.000Z,300,false
V012234,OSDI,VIDP,2026-01-05T22:27:00.000Z,2026-01-06T03:24:00.000Z,360,false
V012235,VIDP,OSDI,2026-01-06T03:15:00.000Z,2026-01-06T08:12:00.000Z,340,false
V012236,OSDI,VIDP,2026-01-06T03:26:00.000Z,2026-01-06T08:23:00.000Z,300,false
V012237,VIDP,OSDI,2026-01-06T10:45:00.000Z,2026-01-06T15:42:00.000Z,340,false
V012238,OSDI,VIDP,2026-01-06T14:38:00.000Z,2026-01-06T19:35:00.000Z,320,false
V012239,VIDP,OSDI,2026-01-06T17:59:00.000Z,2026-01-06T22:56:00.000Z,320,false
V012240,OSDI,VIDP,2026-01-06T19:52:00.000Z,2026-01-07T00:49:00.000Z,300,false
V012241,VIDP,OAKB,2026-01-05T20:20:00.000Z,2026-01-05T21:36:00.000Z,360,false
V012242,OAKB,VIDP,2026-01-05T23:26:00.000Z,2026-01-06T00:42:00.000Z,300,false
V012243,VIDP,OAKB,2026-01-06T06:06:00.000Z,2026-01-06T07:22:00.000Z,360,false
V012244,OAKB,VIDP,2026-01-06T06:59:00.000Z,2026-01-06T08:15:00.000Z,300,false
V012245,VIDP,OAKB,2026-01-06T11:34:00.000Z,2026-01-06T12:50:00.000Z,340,false
V012246,OAKB,VIDP,2026-01-06T10:26:00.000Z,2026-01-06T11:42:00.000Z,340,false
V012247,VIDP,OAKB,2026-01-06T14:33:00.000Z,2026-01-06T15:49:00.000Z,300,false
V012248,OAKB,VIDP,2026-01-06T15:26:00.000Z,2026-01-06T16:42:00.000Z,340,false
V012249,VIDP,OOMS,2026-01-05T23:00:00.000Z,2026-01-06T01:29:00.000Z,340,false
V012250,OOMS,VIDP,2026-01-06T01:33:00.000Z,2026-01-06T04:02:00.000Z,340,false
V012251,VIDP,OOMS,2026-01-06T03:14:00.000Z,2026-01-06T05:43:00.000Z,340,false
V012252,OOMS,VIDP,2026-01-06T06:46:00.000Z,2026-01-06T09:15:00.000Z,300,false
V012253,VIDP,OOMS,2026-01-06T07:49:00.000Z,2026-01-06T10:18:00.000Z,340,false
V012254,OOMS,VIDP,2026-01-06T08:07:00.000Z,2026-01-06T10:36:00.000Z,300,false
V012255,VIDP,OOMS,2026-01-06T16:47:00.000Z,2026-01-06T19:16:00.000Z,320,false
V012256,OOMS,VIDP,2026-01-06T16:10:00.000Z,2026-01-06T18:39:00.000Z,360,false
V012257,VIDP,OYSN,2026-01-05T22:04:00.000Z,2026-01-06T02:42:00.000Z,300,false
V012258,OYSN,VIDP,2026-01-05T22:27:00.000Z,2026-01-06T03:05:00.000Z,360,false
V012259,VIDP,OYSN,2026-01-06T01:47:00.000Z,2026-01-06T06:25:00.000Z,340,false
V012260,OYSN,VIDP,2026-01-06T07:45:00.000Z,2026-01-06T12:23:00.000Z,340,false
V012261,VIDP,OYSN,2026-01-06T08:20:00.000Z,2026-01-06T12:58:00.000Z,320,false
V012262,OYSN,VIDP,2026-01-06T14:35:00.000Z,2026-01-06T19:13:00.000Z,340,false
V012263,VIDP,OYSN,2026-01-06T18:03:00.000Z,2026-01-06T22:41:00.000Z,340,false
V012264,OYSN,VIDP,2026-01-06T20:46:00.000Z,2026-01-07T01:24:00.000Z,320,false
V012265,VIDP,OPKC,2026-01-06T05:06:00.000Z,2026-01-06T06:28:00.000Z,340,false
V012266,OPKC,VIDP,2026-01-06T03:03:00.000Z,2026-01-06T04:25:00.000Z,340,false
V012267,VIDP,OPKC,2026-01-06T12:03:00.000Z,2026-01-06T13:25:00.000Z,360,false
V012268,OPKC,VIDP,2026-01-06T09:37:00.000Z,2026-01-06T10:59:00.000Z,320,false
V012269,VIDP,UBBB,2026-01-06T00:15:00.000Z,2026-01-06T03:46:00.000Z,360,false
V012270,UBBB,VIDP,2026-01-06T00:12:00.000Z,2026-01-06T03:43:00.000Z,300,false
V012271,VIDP,UBBB,2026-01-06T02:55:00.000Z,2026-01-06T06:26:00.000Z,300,false
V012272,UBBB,VIDP,2026-01-06T07:12:00.000Z,2026-01-06T10:43:00.000Z,320,false
V012273,VIDP,UBBB,2026-01-06T07:57:00.000Z,2026-01-06T11:28:00.000Z,320,false
V012274,UBBB,VIDP,2026-01-06T12:49:00.000Z,2026-01-06T16:20:00.000Z,320,false
V012275,VIDP,UBBB,2026-01-06T18:07:00.000Z,2026-01-06T21:38:00.000Z,300,false
V012276,UBBB,VIDP,2026-01-06T19:03:00.000Z,2026-01-06T22:34:00.000Z,320,false
V012277,VIDP,OJAI,2026-01-05T21:41:00.000Z,2026-01-06T02:47:00.000Z,360,false
V012278,OJAI,VIDP,2026-01-05T22:15:00.000Z,2026-01-06T03:21:00.000Z,300,false
V012279,VIDP,OJAI,2026-01-06T05:01:00.000Z,2026-01-06T10:07:00.000Z,300,false
V012280,OJAI,VIDP,2026-01-06T04:13:00.000Z,2026-01-06T09:19:00.000Z,300,false
V012281,VIDP,OJAI,2026-01-06T12:04:00.000Z,2026-01-06T17:10:00.000Z,300,false
V012282,OJAI,VIDP,2026-01-06T11:14:00.000Z,2026-01-06T16:20:00.000Z,360,false
V012283,VIDP,OJAI,2026-01-06T17:15:00.000Z,2026-01-06T22:21:00.000Z,320,false
V012284,OJAI,VIDP,2026-01-06T16:46:00.000Z,2026-01-06T21:52:00.000Z,300,false
V012285,OSDI,OAKB,2026-01-06T04:08:00.000Z,2026-01-06T07:58:00.000Z,340,false
V012286,OAKB,OSDI,2026-01-06T03:19:00.000Z,2026-01-06T07:09:00.000Z,340,false
V012287,OSDI,OAKB,2026-01-06T10:30:00.000Z,2026-01-06T14:20:00.000Z,320,false
